Step, Coverage [%], Step time [ns]
3419, 0.265780, 71
3429, 0.266515, 73
3439, 0.267261, 65
3449, 0.268024, 84
3459, 0.268769, 69
3469, 0.269562, 83
3479, 0.270287, 68
3489, 0.271064, 72
3499, 0.271813, 75
3509, 0.272580, 60
3519, 0.273336, 66
3529, 0.274055, 81
3539, 0.274812, 65
3549, 0.275571, 79
3559, 0.276306, 70
3569, 0.277067, 81
3579, 0.277800, 80
3589, 0.278578, 69
3599, 0.279312, 90
3609, 0.280060, 79
3619, 0.280821, 69
3629, 0.281560, 87
3639, 0.282319, 58
3649, 0.283069, 71
3659, 0.283822, 96
3669, 0.284589, 86
3679, 0.285331, 62
3689, 0.286080, 70
3699, 0.286833, 76
3709, 0.287600, 70
3719, 0.288348, 90
3729, 0.289091, 69
3739, 0.289836, 94
3749, 0.290601, 73
3759, 0.291335, 75
3769, 0.292093, 72
3779, 0.292847, 72
3789, 0.293574, 80
3799, 0.294336, 73
3809, 0.295080, 91
3819, 0.295831, 65
3829, 0.296569, 87
3839, 0.297318, 93
3849, 0.298075, 93
3859, 0.298819, 79
3869, 0.299554, 93
3879, 0.300306, 71
3889, 0.301044, 90
3899, 0.301813, 137
3909, 0.302566, 106
3919, 0.303305, 103
3929, 0.304076, 76
3939, 0.304834, 82
3949, 0.305561, 87
3959, 0.306330, 97
3969, 0.307073, 90
3979, 0.307825, 81
3989, 0.308597, 76
3999, 0.309334, 98
4009, 0.310118, 81
4019, 0.310863, 94
4029, 0.311604, 74
4039, 0.312401, 82
4049, 0.313161, 69
4059, 0.313902, 80
4069, 0.314666, 78
4079, 0.315400, 80
4089, 0.316153, 74
4099, 0.316889, 96
4109, 0.317607, 75
4119, 0.318388, 89
4129, 0.319120, 82
4139, 0.319879, 98
4149, 0.320643, 81
4159, 0.321405, 96
4169, 0.322154, 98
4179, 0.322918, 92
4189, 0.323653, 80
4199, 0.324412, 73
4209, 0.325177, 87
4219, 0.325903, 86
4229, 0.326688, 75
4239, 0.327453, 82
4249, 0.328181, 70
4259, 0.328952, 78
4269, 0.329706, 78
4279, 0.330445, 99
4289, 0.331215, 85
4299, 0.331957, 99
4309, 0.332724, 138
4319, 0.333499, 69
4329, 0.334240, 90
4339, 0.334998, 80
4349, 0.335760, 83
4359, 0.336496, 78
4369, 0.337270, 65
4379, 0.338027, 81
4389, 0.338761, 112
4399, 0.339528, 72
4409, 0.340268, 96
4419, 0.341010, 89
4429, 0.341762, 79
4439, 0.342523, 71
4449, 0.343266, 79
4459, 0.344044, 90
4469, 0.344772, 72
4479, 0.345520, 69
4489, 0.346253, 67
4499, 0.347000, 80
